,id,hour,source,number
5123,44868,74.0,TruckSource18,332
5124,44869,74.0,TruckSource19,334
5125,44870,74.0,TruckSource20,338
5126,44871,74.0,TruckSource21,355
5127,44872,74.0,TruckSource22,350
5128,44873,74.0,TruckSource23,348
5129,44874,74.0,TruckSource24,351
5130,44875,74.0,TruckSource25,245
5131,44876,74.0,TruckSource26,255
5132,44877,74.0,TruckSource27,337
5133,44878,74.0,TruckSource28,349
5134,44879,74.0,TruckSource29,394
5135,44880,74.0,TruckSource30,339
5136,44881,74.0,TruckSource31,397
5137,44882,74.0,TruckSource32,277
5138,44883,74.0,TruckSource33,276
5139,44884,74.0,TruckSource34,282
5140,44885,74.0,TruckSource35,384
5141,44886,74.0,TruckSource36,388
5142,44887,74.0,TruckSource37,99
5143,44888,74.0,TruckSource38,101
5144,44889,74.0,TruckSource39,101
5145,44890,74.0,TruckSource40,99
5146,44891,74.0,TruckSource41,101
5147,44892,74.0,TruckSource42,99
5148,44893,74.0,TruckSource43,98
5149,44894,74.0,TruckSource44,113
5150,44895,74.0,TruckSource45,110
5151,44896,74.0,TruckSource46,111
5152,44897,74.0,TruckSource47,106
5153,44898,74.0,TruckSource48,107
5154,44899,74.0,TruckSource49,102
5155,44900,74.0,TruckSource50,108
5156,44901,74.0,TruckSource51,182
5157,44902,74.0,TruckSource52,190
5158,44903,74.0,TruckSource53,185
5159,44904,74.0,TruckSource54,185
5160,44905,74.0,TruckSource55,55
5161,44906,74.0,TruckSource56,54
5162,44907,74.0,TruckSource57,55
5163,44908,74.0,TruckSource58,53
5164,44909,74.0,TruckSource59,83
5165,44910,74.0,TruckSource60,41
5166,44911,74.0,TruckSource61,42
5167,44912,74.0,TruckSource62,40
5168,44913,74.0,TruckSource63,40
5169,44914,74.0,TruckSource64,41
5170,44915,74.0,TruckSource65,32
5171,44916,74.0,TruckSource66,33
5172,44917,74.0,TruckSource67,32
5173,44918,74.0,TruckSource68,31
5174,44919,74.0,TruckSource69,34
5175,44920,75.0,TruckSource1,409
5176,44921,75.0,TruckSource2,404
5177,44922,75.0,TruckSource3,248
5178,44923,75.0,TruckSource4,239
5179,44924,75.0,TruckSource5,438
5180,44925,75.0,TruckSource6,438
5181,44926,75.0,TruckSource7,424
5182,44927,75.0,TruckSource8,338
5183,44928,75.0,TruckSource9,341
5184,44929,75.0,TruckSource10,344
5185,44930,75.0,TruckSource11,344
5186,44931,75.0,TruckSource12,316
5187,44932,75.0,TruckSource13,318
5188,44933,75.0,TruckSource14,316
5189,44934,75.0,TruckSource15,320
5190,44935,75.0,TruckSource16,312
5191,44936,75.0,TruckSource17,345
5192,44937,75.0,TruckSource18,336
5193,44938,75.0,TruckSource19,338
5194,44939,75.0,TruckSource20,342
5195,44940,75.0,TruckSource21,359
5196,44941,75.0,TruckSource22,355
5197,44942,75.0,TruckSource23,353
5198,44943,75.0,TruckSource24,356
5199,44944,75.0,TruckSource25,249
5200,44945,75.0,TruckSource26,258
5201,44946,75.0,TruckSource27,341
5202,44947,75.0,TruckSource28,354
5203,44948,75.0,TruckSource29,400
5204,44949,75.0,TruckSource30,343
5205,44950,75.0,TruckSource31,402
5206,44951,75.0,TruckSource32,281
5207,44952,75.0,TruckSource33,280
5208,44953,75.0,TruckSource34,286
5209,44954,75.0,TruckSource35,389
5210,44955,75.0,TruckSource36,393
5211,44956,75.0,TruckSource37,100
5212,44957,75.0,TruckSource38,103
5213,44958,75.0,TruckSource39,102
5214,44959,75.0,TruckSource40,100
5215,44960,75.0,TruckSource41,102
5216,44961,75.0,TruckSource42,101
5217,44962,75.0,TruckSource43,100
5218,44963,75.0,TruckSource44,114
5219,44964,75.0,TruckSource45,111
5220,44965,75.0,TruckSource46,113
5221,44966,75.0,TruckSource47,107
5222,44967,75.0,TruckSource48,108
5223,44968,75.0,TruckSource49,103
5224,44969,75.0,TruckSource50,109
5225,44970,75.0,TruckSource51,185
5226,44971,75.0,TruckSource52,192
5227,44972,75.0,TruckSource53,187
5228,44973,75.0,TruckSource54,188
5229,44974,75.0,TruckSource55,56
5230,44975,75.0,TruckSource56,55
5231,44976,75.0,TruckSource57,55
5232,44977,75.0,TruckSource58,53
5233,44978,75.0,TruckSource59,84
5234,44979,75.0,TruckSource60,42
5235,44980,75.0,TruckSource61,43
5236,44981,75.0,TruckSource62,40
5237,44982,75.0,TruckSource63,40
5238,44983,75.0,TruckSource64,41
5239,44984,75.0,TruckSource65,33
5240,44985,75.0,TruckSource66,34
5241,44986,75.0,TruckSource67,33
5242,44987,75.0,TruckSource68,31
5243,44988,75.0,TruckSource69,34
5244,44989,76.0,TruckSource1,415
5245,44990,76.0,TruckSource2,410
5246,44991,76.0,TruckSource3,252
5247,44992,76.0,TruckSource4,242
5248,44993,76.0,TruckSource5,443
5249,44994,76.0,TruckSource6,444
5250,44995,76.0,TruckSource7,430
5251,44996,76.0,TruckSource8,343
5252,44997,76.0,TruckSource9,346
5253,44998,76.0,TruckSource10,349
5254,44999,76.0,TruckSource11,348
5255,45000,76.0,TruckSource12,320
5256,45001,76.0,TruckSource13,322
5257,45002,76.0,TruckSource14,320
5258,45003,76.0,TruckSource15,324
5259,45004,76.0,TruckSource16,316
5260,45005,76.0,TruckSource17,349
5261,45006,76.0,TruckSource18,341
5262,45007,76.0,TruckSource19,343
5263,45008,76.0,TruckSource20,347
5264,45009,76.0,TruckSource21,365
5265,45010,76.0,TruckSource22,359
5266,45011,76.0,TruckSource23,358
5267,45012,76.0,TruckSource24,361
5268,45013,76.0,TruckSource25,253
5269,45014,76.0,TruckSource26,262
5270,45015,76.0,TruckSource27,346
5271,45016,76.0,TruckSource28,359
5272,45017,76.0,TruckSource29,405
5273,45018,76.0,TruckSource30,347
5274,45019,76.0,TruckSource31,408
5275,45020,76.0,TruckSource32,284
5276,45021,76.0,TruckSource33,284
5277,45022,76.0,TruckSource34,290
5278,45023,76.0,TruckSource35,394
5279,45024,76.0,TruckSource36,399
5280,45025,76.0,TruckSource37,101
5281,45026,76.0,TruckSource38,104
5282,45027,76.0,TruckSource39,103
5283,45028,76.0,TruckSource40,102
5284,45029,76.0,TruckSource41,103
5285,45030,76.0,TruckSource42,102
5286,45031,76.0,TruckSource43,101
5287,45032,76.0,TruckSource44,116
5288,45033,76.0,TruckSource45,112
5289,45034,76.0,TruckSource46,114
5290,45035,76.0,TruckSource47,108
5291,45036,76.0,TruckSource48,109
5292,45037,76.0,TruckSource49,105
5293,45038,76.0,TruckSource50,110
5294,45039,76.0,TruckSource51,187
5295,45040,76.0,TruckSource52,194
5296,45041,76.0,TruckSource53,190
5297,45042,76.0,TruckSource54,190
5298,45043,76.0,TruckSource55,57
5299,45044,76.0,TruckSource56,56
5300,45045,76.0,TruckSource57,56
5301,45046,76.0,TruckSource58,54
5302,45047,76.0,TruckSource59,85
5303,45048,76.0,TruckSource60,42
5304,45049,76.0,TruckSource61,43
5305,45050,76.0,TruckSource62,41
5306,45051,76.0,TruckSource63,41
5307,45052,76.0,TruckSource64,42
5308,45053,76.0,TruckSource65,33
5309,45054,76.0,TruckSource66,34
5310,45055,76.0,TruckSource67,33
5311,45056,76.0,TruckSource68,32
5312,45057,76.0,TruckSource69,35
5313,45058,77.0,TruckSource1,420
5314,45059,77.0,TruckSource2,416
5315,45060,77.0,TruckSource3,255
5316,45061,77.0,TruckSource4,245
5317,45062,77.0,TruckSource5,449
5318,45063,77.0,TruckSource6,450
5319,45064,77.0,TruckSource7,435
5320,45065,77.0,TruckSource8,347
5321,45066,77.0,TruckSource9,350
5322,45067,77.0,TruckSource10,353
5323,45068,77.0,TruckSource11,353
5324,45069,77.0,TruckSource12,325
5325,45070,77.0,TruckSource13,327
5326,45071,77.0,TruckSource14,326
5327,45072,77.0,TruckSource15,328
5328,45073,77.0,TruckSource16,320
5329,45074,77.0,TruckSource17,354
5330,45075,77.0,TruckSource18,346
5331,45076,77.0,TruckSource19,347
5332,45077,77.0,TruckSource20,351
5333,45078,77.0,TruckSource21,369
5334,45079,77.0,TruckSource22,364
5335,45080,77.0,TruckSource23,362
5336,45081,77.0,TruckSource24,366
5337,45082,77.0,TruckSource25,256
5338,45083,77.0,TruckSource26,265
5339,45084,77.0,TruckSource27,350
5340,45085,77.0,TruckSource28,364
5341,45086,77.0,TruckSource29,410
5342,45087,77.0,TruckSource30,352
5343,45088,77.0,TruckSource31,413
5344,45089,77.0,TruckSource32,287
5345,45090,77.0,TruckSource33,288
5346,45091,77.0,TruckSource34,293
5347,45092,77.0,TruckSource35,399
5348,45093,77.0,TruckSource36,404
5349,45094,77.0,TruckSource37,102
5350,45095,77.0,TruckSource38,105
5351,45096,77.0,TruckSource39,105
5352,45097,77.0,TruckSource40,103
5353,45098,77.0,TruckSource41,104
5354,45099,77.0,TruckSource42,103
5355,45100,77.0,TruckSource43,102
5356,45101,77.0,TruckSource44,118
5357,45102,77.0,TruckSource45,114
5358,45103,77.0,TruckSource46,116
5359,45104,77.0,TruckSource47,110
5360,45105,77.0,TruckSource48,111
5361,45106,77.0,TruckSource49,106
5362,45107,77.0,TruckSource50,111
5363,45108,77.0,TruckSource51,189
5364,45109,77.0,TruckSource52,197
5365,45110,77.0,TruckSource53,193
5366,45111,77.0,TruckSource54,193
5367,45112,77.0,TruckSource55,57
5368,45113,77.0,TruckSource56,56
5369,45114,77.0,TruckSource57,57
5370,45115,77.0,TruckSource58,55
5371,45116,77.0,TruckSource59,86
5372,45117,77.0,TruckSource60,43
5373,45118,77.0,TruckSource61,44
5374,45119,77.0,TruckSource62,41
5375,45120,77.0,TruckSource63,42
5376,45121,77.0,TruckSource64,42
5377,45122,77.0,TruckSource65,34
5378,45123,77.0,TruckSource66,35
5379,45124,77.0,TruckSource67,34
5380,45125,77.0,TruckSource68,32
5381,45126,77.0,TruckSource69,35
5382,45127,78.0,TruckSource1,425
5383,45128,78.0,TruckSource2,422
5384,45129,78.0,TruckSource3,258
5385,45130,78.0,TruckSource4,248
5386,45131,78.0,TruckSource5,455
5387,45132,78.0,TruckSource6,456
5388,45133,78.0,TruckSource7,440
5389,45134,78.0,TruckSource8,352
5390,45135,78.0,TruckSource9,354
5391,45136,78.0,TruckSource10,358
5392,45137,78.0,TruckSource11,357
5393,45138,78.0,TruckSource12,329
5394,45139,78.0,TruckSource13,331
5395,45140,78.0,TruckSource14,330
5396,45141,78.0,TruckSource15,333
5397,45142,78.0,TruckSource16,324
5398,45143,78.0,TruckSource17,358
5399,45144,78.0,TruckSource18,350
5400,45145,78.0,TruckSource19,352
5401,45146,78.0,TruckSource20,356
5402,45147,78.0,TruckSource21,375
5403,45148,78.0,TruckSource22,368
5404,45149,78.0,TruckSource23,367
5405,45150,78.0,TruckSource24,371
5406,45151,78.0,TruckSource25,259
5407,45152,78.0,TruckSource26,269
5408,45153,78.0,TruckSource27,356
5409,45154,78.0,TruckSource28,369
5410,45155,78.0,TruckSource29,416
5411,45156,78.0,TruckSource30,357
5412,45157,78.0,TruckSource31,418
5413,45158,78.0,TruckSource32,291
5414,45159,78.0,TruckSource33,292
5415,45160,78.0,TruckSource34,298
5416,45161,78.0,TruckSource35,404
5417,45162,78.0,TruckSource36,409
5418,45163,78.0,TruckSource37,104
5419,45164,78.0,TruckSource38,106
5420,45165,78.0,TruckSource39,106
5421,45166,78.0,TruckSource40,104
5422,45167,78.0,TruckSource41,106
5423,45168,78.0,TruckSource42,104
5424,45169,78.0,TruckSource43,103
5425,45170,78.0,TruckSource44,119
5426,45171,78.0,TruckSource45,115
5427,45172,78.0,TruckSource46,117
5428,45173,78.0,TruckSource47,111
5429,45174,78.0,TruckSource48,112
5430,45175,78.0,TruckSource49,108
5431,45176,78.0,TruckSource50,112
5432,45177,78.0,TruckSource51,192
5433,45178,78.0,TruckSource52,199
5434,45179,78.0,TruckSource53,195
5435,45180,78.0,TruckSource54,195
5436,45181,78.0,TruckSource55,58
5437,45182,78.0,TruckSource56,57
5438,45183,78.0,TruckSource57,58
5439,45184,78.0,TruckSource58,56
5440,45185,78.0,TruckSource59,87
5441,45186,78.0,TruckSource60,44
5442,45187,78.0,TruckSource61,44
5443,45188,78.0,TruckSource62,42
5444,45189,78.0,TruckSource63,42
5445,45190,78.0,TruckSource64,43
5446,45191,78.0,TruckSource65,34
5447,45192,78.0,TruckSource66,35
5448,45193,78.0,TruckSource67,34
5449,45194,78.0,TruckSource68,33
5450,45195,78.0,TruckSource69,36
5451,45196,79.0,TruckSource1,430
5452,45197,79.0,TruckSource2,428
5453,45198,79.0,TruckSource3,262
5454,45199,79.0,TruckSource4,251
5455,45200,79.0,TruckSource5,460
5456,45201,79.0,TruckSource6,461
5457,45202,79.0,TruckSource7,445
5458,45203,79.0,TruckSource8,357
5459,45204,79.0,TruckSource9,358
5460,45205,79.0,TruckSource10,363
5461,45206,79.0,TruckSource11,361
5462,45207,79.0,TruckSource12,333
5463,45208,79.0,TruckSource13,335
5464,45209,79.0,TruckSource14,334
5465,45210,79.0,TruckSource15,337
5466,45211,79.0,TruckSource16,328
5467,45212,79.0,TruckSource17,363
5468,45213,79.0,TruckSource18,355
5469,45214,79.0,TruckSource19,357
5470,45215,79.0,TruckSource20,360
5471,45216,79.0,TruckSource21,380
5472,45217,79.0,TruckSource22,373
5473,45218,79.0,TruckSource23,371
5474,45219,79.0,TruckSource24,376
5475,45220,79.0,TruckSource25,263
5476,45221,79.0,TruckSource26,272
5477,45222,79.0,TruckSource27,360
5478,45223,79.0,TruckSource28,374
5479,45224,79.0,TruckSource29,421
5480,45225,79.0,TruckSource30,362
5481,45226,79.0,TruckSource31,424
5482,45227,79.0,TruckSource32,294
5483,45228,79.0,TruckSource33,296
5484,45229,79.0,TruckSource34,302
5485,45230,79.0,TruckSource35,410
5486,45231,79.0,TruckSource36,413
5487,45232,79.0,TruckSource37,105
5488,45233,79.0,TruckSource38,108
5489,45234,79.0,TruckSource39,107
5490,45235,79.0,TruckSource40,105
5491,45236,79.0,TruckSource41,107
5492,45237,79.0,TruckSource42,105
5493,45238,79.0,TruckSource43,105
5494,45239,79.0,TruckSource44,120
5495,45240,79.0,TruckSource45,117
5496,45241,79.0,TruckSource46,119
5497,45242,79.0,TruckSource47,112
5498,45243,79.0,TruckSource48,114
5499,45244,79.0,TruckSource49,109
5500,45245,79.0,TruckSource50,114
5501,45246,79.0,TruckSource51,194
5502,45247,79.0,TruckSource52,202
5503,45248,79.0,TruckSource53,198
5504,45249,79.0,TruckSource54,197
5505,45250,79.0,TruckSource55,58
5506,45251,79.0,TruckSource56,58
5507,45252,79.0,TruckSource57,59
5508,45253,79.0,TruckSource58,56
5509,45254,79.0,TruckSource59,88
5510,45255,79.0,TruckSource60,44
5511,45256,79.0,TruckSource61,44
5512,45257,79.0,TruckSource62,42
5513,45258,79.0,TruckSource63,42
5514,45259,79.0,TruckSource64,44
5515,45260,79.0,TruckSource65,34
5516,45261,79.0,TruckSource66,35
5517,45262,79.0,TruckSource67,35
5518,45263,79.0,TruckSource68,33
5519,45264,79.0,TruckSource69,36
5520,45265,80.0,TruckSource1,435
5521,45266,80.0,TruckSource2,434
5522,45267,80.0,TruckSource3,265
5523,45268,80.0,TruckSource4,254
5524,45269,80.0,TruckSource5,465
5525,45270,80.0,TruckSource6,467
5526,45271,80.0,TruckSource7,452
5527,45272,80.0,TruckSource8,361
5528,45273,80.0,TruckSource9,363
5529,45274,80.0,TruckSource10,367
5530,45275,80.0,TruckSource11,367
5531,45276,80.0,TruckSource12,338
5532,45277,80.0,TruckSource13,339
5533,45278,80.0,TruckSource14,339
5534,45279,80.0,TruckSource15,341
5535,45280,80.0,TruckSource16,332
5536,45281,80.0,TruckSource17,368
5537,45282,80.0,TruckSource18,358
5538,45283,80.0,TruckSource19,362
5539,45284,80.0,TruckSource20,365
5540,45285,80.0,TruckSource21,384
5541,45286,80.0,TruckSource22,378
5542,45287,80.0,TruckSource23,376
5543,45288,80.0,TruckSource24,382
5544,45289,80.0,TruckSource25,266
5545,45290,80.0,TruckSource26,275
5546,45291,80.0,TruckSource27,366
5547,45292,80.0,TruckSource28,378
5548,45293,80.0,TruckSource29,426
5549,45294,80.0,TruckSource30,366
5550,45295,80.0,TruckSource31,429
5551,45296,80.0,TruckSource32,298
5552,45297,80.0,TruckSource33,299
5553,45298,80.0,TruckSource34,306
5554,45299,80.0,TruckSource35,415
5555,45300,80.0,TruckSource36,418
5556,45301,80.0,TruckSource37,106
5557,45302,80.0,TruckSource38,109
5558,45303,80.0,TruckSource39,109
5559,45304,80.0,TruckSource40,107
5560,45305,80.0,TruckSource41,108
5561,45306,80.0,TruckSource42,107
5562,45307,80.0,TruckSource43,106
5563,45308,80.0,TruckSource44,122
5564,45309,80.0,TruckSource45,119
5565,45310,80.0,TruckSource46,120
5566,45311,80.0,TruckSource47,114
5567,45312,80.0,TruckSource48,115
5568,45313,80.0,TruckSource49,111
5569,45314,80.0,TruckSource50,115
5570,45315,80.0,TruckSource51,196
5571,45316,80.0,TruckSource52,204
5572,45317,80.0,TruckSource53,200
5573,45318,80.0,TruckSource54,200
5574,45319,80.0,TruckSource55,59
5575,45320,80.0,TruckSource56,59
5576,45321,80.0,TruckSource57,60
5577,45322,80.0,TruckSource58,57
5578,45323,80.0,TruckSource59,89
5579,45324,80.0,TruckSource60,45
5580,45325,80.0,TruckSource61,45
5581,45326,80.0,TruckSource62,43
5582,45327,80.0,TruckSource63,43
5583,45328,80.0,TruckSource64,44
5584,45329,80.0,TruckSource65,35
5585,45330,80.0,TruckSource66,36
5586,45331,80.0,TruckSource67,35
5587,45332,80.0,TruckSource68,34
5588,45333,80.0,TruckSource69,36
5589,45334,81.0,TruckSource1,441
5590,45335,81.0,TruckSource2,439
5591,45336,81.0,TruckSource3,268
5592,45337,81.0,TruckSource4,257
5593,45338,81.0,TruckSource5,471
5594,45339,81.0,TruckSource6,472
5595,45340,81.0,TruckSource7,458
5596,45341,81.0,TruckSource8,366
5597,45342,81.0,TruckSource9,367
5598,45343,81.0,TruckSource10,371
5599,45344,81.0,TruckSource11,371
5600,45345,81.0,TruckSource12,342
5601,45346,81.0,TruckSource13,343
5602,45347,81.0,TruckSource14,343
5603,45348,81.0,TruckSource15,346
5604,45349,81.0,TruckSource16,336
5605,45350,81.0,TruckSource17,372
5606,45351,81.0,TruckSource18,363
5607,45352,81.0,TruckSource19,366
5608,45353,81.0,TruckSource20,369
5609,45354,81.0,TruckSource21,388
5610,45355,81.0,TruckSource22,382
5611,45356,81.0,TruckSource23,380
5612,45357,81.0,TruckSource24,386
5613,45358,81.0,TruckSource25,270
5614,45359,81.0,TruckSource26,278
5615,45360,81.0,TruckSource27,370
5616,45361,81.0,TruckSource28,383
5617,45362,81.0,TruckSource29,431
5618,45363,81.0,TruckSource30,371
5619,45364,81.0,TruckSource31,434
5620,45365,81.0,TruckSource32,301
5621,45366,81.0,TruckSource33,302
5622,45367,81.0,TruckSource34,309
5623,45368,81.0,TruckSource35,420
5624,45369,81.0,TruckSource36,423
5625,45370,81.0,TruckSource37,107
5626,45371,81.0,TruckSource38,110
5627,45372,81.0,TruckSource39,110
5628,45373,81.0,TruckSource40,108
5629,45374,81.0,TruckSource41,109
5630,45375,81.0,TruckSource42,108
5631,45376,81.0,TruckSource43,107
5632,45377,81.0,TruckSource44,123
5633,45378,81.0,TruckSource45,120
5634,45379,81.0,TruckSource46,121
5635,45380,81.0,TruckSource47,115
5636,45381,81.0,TruckSource48,116
5637,45382,81.0,TruckSource49,112
5638,45383,81.0,TruckSource50,116
5639,45384,81.0,TruckSource51,198
5640,45385,81.0,TruckSource52,207
5641,45386,81.0,TruckSource53,203
5642,45387,81.0,TruckSource54,202
5643,45388,81.0,TruckSource55,60
5644,45389,81.0,TruckSource56,60
5645,45390,81.0,TruckSource57,61
5646,45391,81.0,TruckSource58,58
5647,45392,81.0,TruckSource59,90
5648,45393,81.0,TruckSource60,45
5649,45394,81.0,TruckSource61,45
5650,45395,81.0,TruckSource62,44
5651,45396,81.0,TruckSource63,44
5652,45397,81.0,TruckSource64,45
5653,45398,81.0,TruckSource65,35
5654,45399,81.0,TruckSource66,36
5655,45400,81.0,TruckSource67,35
5656,45401,81.0,TruckSource68,34
5657,45402,81.0,TruckSource69,37
5658,45403,82.0,TruckSource1,447
5659,45404,82.0,TruckSource2,445
5660,45405,82.0,TruckSource3,272
5661,45406,82.0,TruckSource4,260
5662,45407,82.0,TruckSource5,476
5663,45408,82.0,TruckSource6,478
5664,45409,82.0,TruckSource7,464
5665,45410,82.0,TruckSource8,370
5666,45411,82.0,TruckSource9,371
5667,45412,82.0,TruckSource10,375
5668,45413,82.0,TruckSource11,376
5669,45414,82.0,TruckSource12,346
5670,45415,82.0,TruckSource13,347
5671,45416,82.0,TruckSource14,347
5672,45417,82.0,TruckSource15,350
5673,45418,82.0,TruckSource16,340
5674,45419,82.0,TruckSource17,376
5675,45420,82.0,TruckSource18,368
5676,45421,82.0,TruckSource19,370
5677,45422,82.0,TruckSource20,374
5678,45423,82.0,TruckSource21,393
5679,45424,82.0,TruckSource22,387
5680,45425,82.0,TruckSource23,385
5681,45426,82.0,TruckSource24,391
5682,45427,82.0,TruckSource25,274
5683,45428,82.0,TruckSource26,282
5684,45429,82.0,TruckSource27,375
5685,45430,82.0,TruckSource28,387
5686,45431,82.0,TruckSource29,437
5687,45432,82.0,TruckSource30,375
5688,45433,82.0,TruckSource31,440
5689,45434,82.0,TruckSource32,305
5690,45435,82.0,TruckSource33,306
5691,45436,82.0,TruckSource34,313
5692,45437,82.0,TruckSource35,426
5693,45438,82.0,TruckSource36,428
5694,45439,82.0,TruckSource37,108
5695,45440,82.0,TruckSource38,111
5696,45441,82.0,TruckSource39,111
5697,45442,82.0,TruckSource40,109
5698,45443,82.0,TruckSource41,111
5699,45444,82.0,TruckSource42,109
5700,45445,82.0,TruckSource43,108
5701,45446,82.0,TruckSource44,125
5702,45447,82.0,TruckSource45,122
5703,45448,82.0,TruckSource46,123
5704,45449,82.0,TruckSource47,116
5705,45450,82.0,TruckSource48,118
5706,45451,82.0,TruckSource49,113
5707,45452,82.0,TruckSource50,118
5708,45453,82.0,TruckSource51,200
5709,45454,82.0,TruckSource52,210
5710,45455,82.0,TruckSource53,205
5711,45456,82.0,TruckSource54,205
5712,45457,82.0,TruckSource55,61
5713,45458,82.0,TruckSource56,60
5714,45459,82.0,TruckSource57,61
5715,45460,82.0,TruckSource58,59
5716,45461,82.0,TruckSource59,91
5717,45462,82.0,TruckSource60,46
5718,45463,82.0,TruckSource61,46
5719,45464,82.0,TruckSource62,44
5720,45465,82.0,TruckSource63,45
5721,45466,82.0,TruckSource64,45
5722,45467,82.0,TruckSource65,36
5723,45468,82.0,TruckSource66,37
5724,45469,82.0,TruckSource67,36
5725,45470,82.0,TruckSource68,35
5726,45471,82.0,TruckSource69,37
5727,45472,83.0,TruckSource1,452
5728,45473,83.0,TruckSource2,450
5729,45474,83.0,TruckSource3,275
5730,45475,83.0,TruckSource4,264
5731,45476,83.0,TruckSource5,482
5732,45477,83.0,TruckSource6,483
5733,45478,83.0,TruckSource7,469
5734,45479,83.0,TruckSource8,375
5735,45480,83.0,TruckSource9,377
5736,45481,83.0,TruckSource10,380
5737,45482,83.0,TruckSource11,381
5738,45483,83.0,TruckSource12,350
5739,45484,83.0,TruckSource13,351
5740,45485,83.0,TruckSource14,351
5741,45486,83.0,TruckSource15,355
5742,45487,83.0,TruckSource16,344
5743,45488,83.0,TruckSource17,381
5744,45489,83.0,TruckSource18,373
5745,45490,83.0,TruckSource19,375
5746,45491,83.0,TruckSource20,379
5747,45492,83.0,TruckSource21,398
5748,45493,83.0,TruckSource22,391
5749,45494,83.0,TruckSource23,389
5750,45495,83.0,TruckSource24,396
5751,45496,83.0,TruckSource25,277
5752,45497,83.0,TruckSource26,285
5753,45498,83.0,TruckSource27,380
5754,45499,83.0,TruckSource28,391
5755,45500,83.0,TruckSource29,443
5756,45501,83.0,TruckSource30,380
5757,45502,83.0,TruckSource31,445
5758,45503,83.0,TruckSource32,308
5759,45504,83.0,TruckSource33,310
5760,45505,83.0,TruckSource34,317
5761,45506,83.0,TruckSource35,431
5762,45507,83.0,TruckSource36,434
5763,45508,83.0,TruckSource37,110
5764,45509,83.0,TruckSource38,112
5765,45510,83.0,TruckSource39,113
5766,45511,83.0,TruckSource40,110
5767,45512,83.0,TruckSource41,112
5768,45513,83.0,TruckSource42,111
5769,45514,83.0,TruckSource43,109
5770,45515,83.0,TruckSource44,126
5771,45516,83.0,TruckSource45,123
5772,45517,83.0,TruckSource46,124
5773,45518,83.0,TruckSource47,118
5774,45519,83.0,TruckSource48,119
5775,45520,83.0,TruckSource49,115
5776,45521,83.0,TruckSource50,119
5777,45522,83.0,TruckSource51,203
5778,45523,83.0,TruckSource52,212
5779,45524,83.0,TruckSource53,208
5780,45525,83.0,TruckSource54,208
5781,45526,83.0,TruckSource55,61
5782,45527,83.0,TruckSource56,61
5783,45528,83.0,TruckSource57,62
5784,45529,83.0,TruckSource58,60
5785,45530,83.0,TruckSource59,92
5786,45531,83.0,TruckSource60,47
5787,45532,83.0,TruckSource61,46
5788,45533,83.0,TruckSource62,45
5789,45534,83.0,TruckSource63,45
5790,45535,83.0,TruckSource64,46
5791,45536,83.0,TruckSource65,36
5792,45537,83.0,TruckSource66,37
5793,45538,83.0,TruckSource67,36
5794,45539,83.0,TruckSource68,35
5795,45540,83.0,TruckSource69,37
5796,45541,84.0,TruckSource1,457
5797,45542,84.0,TruckSource2,456
5798,45543,84.0,TruckSource3,279
5799,45544,84.0,TruckSource4,267
5800,45545,84.0,TruckSource5,488
5801,45546,84.0,TruckSource6,489
5802,45547,84.0,TruckSource7,474
5803,45548,84.0,TruckSource8,379
5804,45549,84.0,TruckSource9,381
5805,45550,84.0,TruckSource10,385
5806,45551,84.0,TruckSource11,386
5807,45552,84.0,TruckSource12,354
5808,45553,84.0,TruckSource13,355
5809,45554,84.0,TruckSource14,356
5810,45555,84.0,TruckSource15,359
5811,45556,84.0,TruckSource16,349
5812,45557,84.0,TruckSource17,386
5813,45558,84.0,TruckSource18,377
5814,45559,84.0,TruckSource19,379
5815,45560,84.0,TruckSource20,384
5816,45561,84.0,TruckSource21,403
5817,45562,84.0,TruckSource22,397
5818,45563,84.0,TruckSource23,393
5819,45564,84.0,TruckSource24,401
5820,45565,84.0,TruckSource25,281
5821,45566,84.0,TruckSource26,288
5822,45567,84.0,TruckSource27,384
5823,45568,84.0,TruckSource28,395
5824,45569,84.0,TruckSource29,448
5825,45570,84.0,TruckSource30,384
5826,45571,84.0,TruckSource31,450
5827,45572,84.0,TruckSource32,312
5828,45573,84.0,TruckSource33,313
5829,45574,84.0,TruckSource34,320
5830,45575,84.0,TruckSource35,436
5831,45576,84.0,TruckSource36,439
5832,45577,84.0,TruckSource37,111
5833,45578,84.0,TruckSource38,114
5834,45579,84.0,TruckSource39,115
5835,45580,84.0,TruckSource40,112
5836,45581,84.0,TruckSource41,114
5837,45582,84.0,TruckSource42,112
5838,45583,84.0,TruckSource43,111
5839,45584,84.0,TruckSource44,128
5840,45585,84.0,TruckSource45,125
5841,45586,84.0,TruckSource46,126
5842,45587,84.0,TruckSource47,119
5843,45588,84.0,TruckSource48,121
5844,45589,84.0,TruckSource49,117
5845,45590,84.0,TruckSource50,121
5846,45591,84.0,TruckSource51,205
5847,45592,84.0,TruckSource52,215
5848,45593,84.0,TruckSource53,210
5849,45594,84.0,TruckSource54,210
5850,45595,84.0,TruckSource55,62
5851,45596,84.0,TruckSource56,62
5852,45597,84.0,TruckSource57,63
5853,45598,84.0,TruckSource58,61
5854,45599,84.0,TruckSource59,93
5855,45600,84.0,TruckSource60,47
5856,45601,84.0,TruckSource61,47
5857,45602,84.0,TruckSource62,45
5858,45603,84.0,TruckSource63,46
